player_id,nombre,competicion_raw,partidos_raw,goles_raw,asistencias_raw,amarillas_raw,rojas_raw,minutos_raw,extraccion_exitosa
54781,Nicolás Otamendi,Liga Portugal,30,2,3,7,-,"2,605'",True
54781,Nicolás Otamendi,UEFA Champions League,10,-,1,3,-,900',True
54781,Nicolás Otamendi,Champions League Qu.,4,-,-,-,-,360',True
54781,Nicolás Otamendi,Allianz Cup,2,1,-,-,1,179',True
54781,Nicolás Otamendi,Taça de Portugal,2,-,-,1,-,180',True
54781,Nicolás Otamendi,Portuguese Supercup,1,-,-,1,-,90',True
54781,Nicolás Otamendi,TOTAL,49,3,4,12,1,"4,314'",True
548193,Zeno Debast,Liga Portugal,17,-,2,2,-,"1,177'",True
548193,Zeno Debast,UEFA Champions League,4,-,-,1,-,179',True
548193,Zeno Debast,Taça de Portugal,2,-,-,-,-,126',True
548193,Zeno Debast,Portuguese Supercup,1,-,-,-,-,21',True
548193,Zeno Debast,Allianz Cup,-,-,-,-,-,-,True
548193,Zeno Debast,TOTAL,24,-,2,3,-,"1,503'",True
548254,Nathan Ngoy,Ligue 1,29,1,2,10,-,"2,404'",True
548254,Nathan Ngoy,Europa League,8,1,-,2,-,610',True
548254,Nathan Ngoy,Coupe de France,1,1,-,-,-,90',True
548254,Nathan Ngoy,TOTAL,38,3,2,12,-,"3,104'",True
549006,Gonçalo Inácio,Liga Portugal,29,2,3,4,-,"2,506'",True
549006,Gonçalo Inácio,UEFA Champions League,11,1,-,-,-,956',True
549006,Gonçalo Inácio,Taça de Portugal,5,-,-,1,-,455',True
549006,Gonçalo Inácio,Portuguese Supercup,1,-,-,-,-,90',True
549006,Gonçalo Inácio,Allianz Cup,-,-,-,-,-,-,True
549006,Gonçalo Inácio,TOTAL,46,3,3,5,-,"4,007'",True
549378,Sander Tangvik,UECL Qualifying,6,5,4,-,-,540',True
549378,Sander Tangvik,Bundesliga,1,1,-,-,-,90',True
549378,Sander Tangvik,NM-Cup,1,1,-,-,-,120',True
549378,Sander Tangvik,TOTAL,8,7,4,-,-,750',True
550550,Gonçalo Ramos,Ligue 1,30,6,1,2,1,"1,309'",True
550550,Gonçalo Ramos,UEFA Champions League,11,2,-,-,-,201',True
550550,Gonçalo Ramos,Coupe de France,2,2,1,-,-,180',True
550550,Gonçalo Ramos,Trophée des Champions,1,1,-,-,-,1',True
550550,Gonçalo Ramos,UEFA Super Cup,1,1,-,-,-,13',True
550550,Gonçalo Ramos,FIFA Intercontinental Cup,-,-,-,-,-,-,True
550550,Gonçalo Ramos,TOTAL,45,12,2,2,1,"1,704'",True
550580,Shuto Machino,Bundesliga,32,3,1,2,-,"1,063'",True
550580,Shuto Machino,DFB-Pokal,2,1,-,-,-,163',True
550580,Shuto Machino,TOTAL,34,4,1,2,-,"1,226'",True
550829,Matej Kovar,Eredivisie,31,41,7,-,-,"2,790'",True
550829,Matej Kovar,UEFA Champions League,8,16,-,-,-,720',True
550829,Matej Kovar,KNVB Beker,4,5,1,-,-,360',True
550829,Matej Kovar,Johan Cruijff Schaal,1,1,-,-,-,90',True
550829,Matej Kovar,TOTAL,44,63,8,-,-,"3,960'",True
55089,Oliver Baumann,Bundesliga,34,52,7,3,-,"3,060'",True
55089,Oliver Baumann,DFB-Pokal,2,2,1,-,-,210',True
55089,Oliver Baumann,TOTAL,36,54,8,3,-,"3,270'",True
551505,Mousa Tamari,Ligue 1,33,6,9,4,-,"2,228'",True
551505,Mousa Tamari,Coupe de France,3,1,2,-,-,265',True
551505,Mousa Tamari,TOTAL,36,7,11,4,-,"2,493'",True
552057,Adam Hlozek,Bundesliga,5,-,-,-,-,37',True
552057,Adam Hlozek,3. Liga,1,-,-,-,-,31',True
552057,Adam Hlozek,DFB-Pokal,-,-,-,-,-,-,True
552057,Adam Hlozek,TOTAL,6,-,-,-,-,68',True
552955,Santiago Gimenez,Serie A,16,-,2,2,-,896',True
552955,Santiago Gimenez,Italy Cup,2,1,1,-,-,141',True
552955,Santiago Gimenez,Supercoppa Italiana,-,-,-,-,-,-,True
552955,Santiago Gimenez,TOTAL,18,1,3,2,-,"1,037'",True
555209,Bradley Cross,Betway Premiership,22,-,1,2,-,"1,722'",True
555209,Bradley Cross,CAF Confederation Cup,5,-,-,-,-,366',True
555209,Bradley Cross,Carling Knockout,1,-,-,-,-,120',True
555209,Bradley Cross,Nedbank Cup,-,-,-,-,-,-,True
555209,Bradley Cross,TOTAL,28,-,1,2,-,"2,208'",True
556713,Homam Al-Amin,LaLiga2,14,-,-,2,-,683',True
556713,Homam Al-Amin,Stars League,9,-,-,1,-,448',True
556713,Homam Al-Amin,AFC Champions League,6,-,-,1,-,303',True
556713,Homam Al-Amin,QSL Cup,1,-,-,-,-,90',True
556713,Homam Al-Amin,AFC CL Elite Qualif.,1,-,-,-,-,90',True
556713,Homam Al-Amin,TOTAL,31,-,-,4,-,"1,614'",True
557459,Micky van de Ven,Premier League,35,4,1,9,-,"3,043'",True
557459,Micky van de Ven,UEFA Champions League,8,2,-,3,-,720',True
557459,Micky van de Ven,UEFA Super Cup,1,1,-,-,-,90',True
557459,Micky van de Ven,FA Cup,1,-,-,-,-,90',True
557459,Micky van de Ven,EFL Cup,-,-,-,-,-,-,True
557459,Micky van de Ven,TOTAL,45,7,1,12,-,"3,943'",True
557614,Nathanaël Mbuku,Ligue 2,30,4,6,5,-,"2,192'",True
557614,Nathanaël Mbuku,Coupe de France,2,-,-,-,-,102',True
557614,Nathanaël Mbuku,TOTAL,32,4,6,5,-,"2,294'",True
560423,Meshaal Barsham,Stars League,20,26,6,1,-,"1,800'",True
560423,Meshaal Barsham,AFC Champions League,10,22,1,-,-,960',True
560423,Meshaal Barsham,Amir Cup,3,9,-,-,-,270',True
560423,Meshaal Barsham,QSL Cup,-,-,-,-,-,-,True
560423,Meshaal Barsham,TOTAL,33,57,7,1,-,"3,030'",True
560593,Hicham Boudaoui,Ligue 1,25,1,2,5,-,"1,694'",True
560593,Hicham Boudaoui,Europa League,3,-,-,-,-,105',True
560593,Hicham Boudaoui,Coupe de France,2,-,-,1,-,180',True
560593,Hicham Boudaoui,L1/L2 Playoffs,1,-,-,-,-,11',True
560593,Hicham Boudaoui,Champions League Qu.,1,-,-,-,-,90',True
560593,Hicham Boudaoui,TOTAL,32,1,2,6,-,"2,080'",True
560952,Ahmed Basil Fadhil,Iraq Stars League,27,23,12,2,-,"2,371'",True
560952,Ahmed Basil Fadhil,AFC Champions League,5,13,-,-,-,450',True
560952,Ahmed Basil Fadhil,TOTAL,32,36,12,2,-,"2,821'",True
560957,Ibrahim Bayesh,Saudi Pro League,12,1,-,3,1,"1,026'",True
560957,Ibrahim Bayesh,UAE Pro League,9,-,-,1,-,592',True
560957,Ibrahim Bayesh,King's Cup,1,-,-,1,-,63',True
560957,Ibrahim Bayesh,TOTAL,22,1,-,5,1,"1,681'",True
561481,Saed Al-Rousan,Jordanian Pro League,22,2,1,7,-,"1,749'",True
561481,Saed Al-Rousan,AFC Champions League Two,7,-,-,1,-,630',True
561481,Saed Al-Rousan,TOTAL,29,2,1,8,-,"2,379'",True
561485,Noor Al-Rawabdeh,Super League,20,2,3,2,-,"1,342'",True
561485,Noor Al-Rawabdeh,ASEAN Club Championship,7,-,-,-,-,619',True
561485,Noor Al-Rawabdeh,AFC Champions League Two,5,-,-,-,-,394',True
561485,Noor Al-Rawabdeh,Malaysia FA Cup,4,-,3,1,-,274',True
561485,Noor Al-Rawabdeh,Piala Malaysia,4,-,-,1,-,250',True
561485,Noor Al-Rawabdeh,TOTAL,40,2,6,4,-,"2,879'",True
564785,Kristian Thorstvedt,Serie A,32,4,4,9,-,"2,458'",True
564785,Kristian Thorstvedt,Italy Cup,1,-,-,-,-,21',True
564785,Kristian Thorstvedt,TOTAL,33,4,4,9,-,"2,479'",True
565093,Bart Verbruggen,Premier League,38,46,10,3,-,"3,420'",True
565093,Bart Verbruggen,FA Cup,-,-,-,-,-,-,True
565093,Bart Verbruggen,EFL Cup,-,-,-,-,-,-,True
565093,Bart Verbruggen,TOTAL,38,46,10,3,-,"3,420'",True
566025,Mohamed Abdelmonem,L1/L2 Playoffs,-,-,-,-,-,-,True
566025,Mohamed Abdelmonem,Coupe de France,-,-,-,-,-,-,True
566025,Mohamed Abdelmonem,Ligue 1,-,-,-,-,-,-,True
566025,Mohamed Abdelmonem,Europa League,-,-,-,-,-,-,True
566025,Mohamed Abdelmonem,Champions League Qu.,-,-,-,-,-,-,True
566025,Mohamed Abdelmonem,TOTAL,-,-,-,-,-,-,True
566723,Michael Olise,Bundesliga,32,15,21,8,-,"2,320'",True
566723,Michael Olise,UEFA Champions League,13,5,7,3,-,"1,082'",True
566723,Michael Olise,DFB-Pokal,6,2,3,-,-,523',True
566723,Michael Olise,DFL-Supercup,1,-,-,1,-,90',True
566723,Michael Olise,TOTAL,52,22,31,12,-,"4,015'",True
566799,James Trafford,FA Cup,6,3,3,-,-,540',True
566799,James Trafford,EFL Cup,6,2,4,-,-,540',True
566799,James Trafford,Premier League,4,6,1,-,-,360',True
566799,James Trafford,UEFA Champions League,1,2,-,-,-,90',True
566799,James Trafford,TOTAL,17,13,8,-,-,"1,530'",True
567576,Elliot Anderson,Premier League,38,4,4,8,-,"3,335'",True
567576,Elliot Anderson,Europa League,12,-,1,3,-,833',True
567576,Elliot Anderson,FA Cup,-,-,-,-,-,-,True
567576,Elliot Anderson,EFL Cup,-,-,-,-,-,-,True
567576,Elliot Anderson,TOTAL,50,4,5,11,-,"4,168'",True
568693,Pape Matar Sarr,Premier League,26,2,4,3,-,"1,389'",True
568693,Pape Matar Sarr,UEFA Champions League,9,-,-,-,-,643',True
568693,Pape Matar Sarr,EFL Cup,1,-,-,-,-,90',True
568693,Pape Matar Sarr,UEFA Super Cup,1,-,-,-,-,90',True
568693,Pape Matar Sarr,FA Cup,-,-,-,-,-,-,True
568693,Pape Matar Sarr,TOTAL,37,2,4,3,-,"2,212'",True
569205,Tomás Rodríguez,Primera División Clausura,18,5,-,2,-,"1,220'",True
569205,Tomás Rodríguez,Clausura Play-Off,4,1,-,1,-,336',True
569205,Tomás Rodríguez,Copa de Costa Rica,3,1,1,1,-,47',True
569205,Tomás Rodríguez,TOTAL,25,7,1,4,-,"1,603'",True
572519,Ar'jany Martha,League One,41,1,2,7,-,"2,579'",True
572519,Ar'jany Martha,EFL Trophy,3,-,1,-,-,184',True
572519,Ar'jany Martha,EFL Cup,2,1,-,1,-,180',True
572519,Ar'jany Martha,FA Cup,1,-,-,-,-,120',True
572519,Ar'jany Martha,TOTAL,47,2,3,8,-,"3,063'",True
576024,Julián Alvarez,LaLiga,29,8,4,2,-,"1,903'",True
576024,Julián Alvarez,UEFA Champions League,15,10,4,-,-,"1,241'",True
576024,Julián Alvarez,Copa del Rey,4,2,1,-,-,315',True
576024,Julián Alvarez,Supercopa,1,-,-,-,-,90',True
576024,Julián Alvarez,TOTAL,49,20,9,2,-,"3,549'",True
576028,Thiago Almada,LaLiga,27,3,1,2,-,"1,312'",True
576028,Thiago Almada,UEFA Champions League,7,-,-,2,-,172',True
576028,Thiago Almada,Copa del Rey,5,1,1,-,-,204',True
576028,Thiago Almada,Supercopa,1,-,-,-,-,16',True
576028,Thiago Almada,TOTAL,40,4,2,4,-,"1,704'",True
576099,Joseph Anang,Premier Division,19,17,6,1,-,"1,710'",True
576099,Joseph Anang,UECL Qualifying,6,9,3,-,-,570',True
576099,Joseph Anang,Leinster Senior Cup,-,-,-,-,-,-,True
576099,Joseph Anang,TOTAL,25,26,9,1,-,"2,280'",True
576265,Ali Yousif,Iraq Stars League,20,3,1,2,-,760',True
576265,Ali Yousif,AFC Champions League Two,-,-,-,-,-,-,True
576265,Ali Yousif,TOTAL,20,3,1,2,-,760',True
576314,Jan Paul van Hecke,Premier League,36,3,3,9,-,"3,211'",True
576314,Jan Paul van Hecke,FA Cup,2,-,-,1,-,85',True
576314,Jan Paul van Hecke,EFL Cup,2,-,-,-,-,115',True
576314,Jan Paul van Hecke,TOTAL,40,3,3,10,-,"3,411'",True
578391,Rayan Aït-Nouri,Premier League,17,-,2,2,-,976',True
578391,Rayan Aït-Nouri,UEFA Champions League,6,-,-,1,-,339',True
578391,Rayan Aït-Nouri,EFL Cup,3,-,2,1,-,155',True
578391,Rayan Aït-Nouri,FA Cup,2,-,1,-,-,135',True
578391,Rayan Aït-Nouri,TOTAL,28,-,5,4,-,"1,605'",True
578392,Maximilian Beier,Bundesliga,32,9,9,3,-,"2,037'",True
578392,Maximilian Beier,UEFA Champions League,9,1,1,1,-,528',True
578392,Maximilian Beier,DFB-Pokal,3,-,-,-,-,171',True
578392,Maximilian Beier,TOTAL,44,10,10,4,-,"2,736'",True
579263,Augustine Boakye,Ligue 2,31,5,9,11,-,"2,477'",True
579263,Augustine Boakye,Coupe de France,3,1,-,-,-,225',True
579263,Augustine Boakye,L1/L2 Playoffs,2,-,-,-,-,180',True
579263,Augustine Boakye,TOTAL,36,6,9,11,-,"2,882'",True
579294,Aimar Sher,Eliteserien,9,1,1,1,-,807',True
579294,Aimar Sher,NM-Cup,2,-,-,1,-,104',True
579294,Aimar Sher,TOTAL,11,1,1,2,-,911',True
580195,Jamal Musiala,Bundesliga,15,3,4,1,-,679',True
580195,Jamal Musiala,UEFA Champions League,6,2,1,1,-,314',True
580195,Jamal Musiala,DFB-Pokal,3,-,1,-,-,181',True
580195,Jamal Musiala,DFL-Supercup,-,-,-,-,-,-,True
580195,Jamal Musiala,TOTAL,24,5,6,2,-,"1,174'",True
580451,Martin Baturina,Serie A,29,6,3,-,-,"1,569'",True
580451,Martin Baturina,Italy Cup,5,2,1,1,-,266',True
580451,Martin Baturina,TOTAL,34,8,4,1,-,"1,835'",True
581678,Jude Bellingham,LaLiga,28,6,4,3,-,"1,918'",True
581678,Jude Bellingham,UEFA Champions League,9,2,1,2,-,607',True
581678,Jude Bellingham,Supercopa,2,-,-,-,-,180',True
581678,Jude Bellingham,Copa del Rey,1,-,-,1,-,13',True
581678,Jude Bellingham,TOTAL,40,8,5,6,-,"2,718'",True
583255,Antoine Semenyo,Premier League,37,17,4,7,-,"3,205'",True
583255,Antoine Semenyo,FA Cup,5,3,2,-,-,267',True
583255,Antoine Semenyo,EFL Cup,4,1,-,-,-,296',True
583255,Antoine Semenyo,UEFA Champions League,2,-,-,-,-,102',True
583255,Antoine Semenyo,TOTAL,48,21,6,7,-,"3,870'",True
583404,Marcus Pedersen,Serie A,29,1,3,3,-,"2,135'",True
583404,Marcus Pedersen,Italy Cup,3,-,1,-,-,203',True
583404,Marcus Pedersen,TOTAL,32,1,4,3,-,"2,338'",True
585325,Hussein Ali,Ekstraklasa,16,2,-,5,1,515',True
585325,Hussein Ali,STS Polish Cup,-,-,-,-,-,-,True
585325,Hussein Ali,TOTAL,16,2,-,5,1,515',True
585747,Juan Portilla,Série A,15,-,-,3,-,799',True
585747,Juan Portilla,Copa do Brasil,2,-,-,1,-,112',True
585747,Juan Portilla,Campeonato Paranaense,2,-,-,-,-,110',True
585747,Juan Portilla,TOTAL,19,-,-,4,-,"1,021'",True
588989,Jhon Arias,Premier League,23,1,-,1,-,"1,124'",True
588989,Jhon Arias,Série A,13,3,-,4,-,"1,016'",True
588989,Jhon Arias,Libertadores,6,3,1,-,-,505',True
588989,Jhon Arias,Campeonato Paulista,4,-,1,1,-,146',True
588989,Jhon Arias,Copa do Brasil,2,-,-,-,-,35',True
588989,Jhon Arias,EFL Cup,2,-,-,-,-,171',True
588989,Jhon Arias,FA Cup,1,1,1,-,-,84',True
588989,Jhon Arias,TOTAL,51,8,3,6,-,"3,081'",True
589006,Mathieu Choinière,MLS,15,2,1,-,-,751',True
589006,Mathieu Choinière,CONCACAF Champions Cup,8,-,2,-,-,614',True
589006,Mathieu Choinière,Super League,-,-,-,-,-,-,True
589006,Mathieu Choinière,TOTAL,23,2,3,-,-,"1,365'",True
589099,Yusuf Abdurisag,Stars League,18,4,2,3,-,"1,031'",True
589099,Yusuf Abdurisag,Amir Cup,3,-,-,-,-,254',True
589099,Yusuf Abdurisag,QSL Cup,2,-,-,-,-,135',True
589099,Yusuf Abdurisag,TOTAL,23,4,2,3,-,"1,420'",True
589128,Ayase Ueda,Eredivisie,31,25,2,2,-,"2,534'",True
589128,Ayase Ueda,Europa League,6,1,-,-,-,435',True
589128,Ayase Ueda,Champions League Qu.,2,-,-,-,-,167',True
589128,Ayase Ueda,KNVB Beker,1,-,-,-,-,90',True
589128,Ayase Ueda,TOTAL,40,26,2,2,-,"3,226'",True
589646,Mohanad Ali,UAE Pro League,20,6,1,3,-,"1,334'",True
589646,Mohanad Ali,UAE President's Cup,1,1,-,-,-,88',True
589646,Mohanad Ali,UAE League Cup,-,-,-,-,-,-,True
589646,Mohanad Ali,TOTAL,21,7,1,3,-,"1,422'",True
59016,David Alaba,LaLiga,11,-,-,1,-,421',True
59016,David Alaba,UEFA Champions League,3,-,-,-,-,115',True
59016,David Alaba,Copa del Rey,1,-,-,-,-,25',True
59016,David Alaba,Supercopa,1,-,-,-,-,14',True
59016,David Alaba,TOTAL,16,-,-,1,-,575',True
591949,Aaron Hickey,Premier League,21,-,-,1,-,686',True
591949,Aaron Hickey,EFL Cup,3,1,-,-,-,152',True
591949,Aaron Hickey,FA Cup,2,-,-,-,-,180',True
591949,Aaron Hickey,TOTAL,26,1,-,1,-,"1,018'",True
592396,Mohamed Amine Tougai,Ligue 1,15,2,-,3,-,"1,229'",True
592396,Mohamed Amine Tougai,CAF-Champions League,7,2,-,1,-,630',True
592396,Mohamed Amine Tougai,Tunisian Cup,-,-,-,-,-,-,True
592396,Mohamed Amine Tougai,TOTAL,22,4,-,4,-,"1,859'",True
592735,Gonzalo Plata,Série A,10,2,2,1,-,561',True
592735,Gonzalo Plata,Campeonato Carioca,6,-,-,1,-,320',True
592735,Gonzalo Plata,Libertadores,4,-,1,-,-,227',True
592735,Gonzalo Plata,FIFA Intercontinental Cup,3,-,-,1,-,243',True
592735,Gonzalo Plata,Copa do Brasil,1,-,-,-,-,18',True
592735,Gonzalo Plata,Recopa Sudamericana,1,-,-,-,-,64',True
592735,Gonzalo Plata,Supercopa Rei,1,-,-,-,-,81',True
592735,Gonzalo Plata,TOTAL,26,2,3,3,-,"1,514'",True
593482,Azzedine Ounahi,LaLiga,24,5,3,6,-,"1,766'",True
593482,Azzedine Ounahi,Copa del Rey,-,-,-,-,-,-,True
593482,Azzedine Ounahi,Ligue 1,-,-,-,-,-,-,True
593482,Azzedine Ounahi,TOTAL,24,5,3,6,-,"1,766'",True
594273,Jeremy Antonisse,Super League 1,22,1,2,5,-,"1,567'",True
594273,Jeremy Antonisse,Super League Play-out,6,-,-,2,-,436',True
594273,Jeremy Antonisse,Kypello Elladas,4,-,-,1,-,192',True
594273,Jeremy Antonisse,TOTAL,32,1,2,8,-,"2,195'",True
598145,Jordy Alcívar,LigaPro Serie A,7,-,1,1,-,421',True
598145,Jordy Alcívar,Libertadores,6,1,1,-,-,504',True
598145,Jordy Alcívar,Supercopa Ecuador,1,-,-,-,-,90',True
598145,Jordy Alcívar,Copa Ecuador,-,-,-,-,-,-,True
598145,Jordy Alcívar,TOTAL,14,1,2,1,-,"1,015'",True
598506,Soufiane Rahimi,UAE Pro League,16,9,2,1,-,"1,350'",True
598506,Soufiane Rahimi,UAE League Cup,4,2,1,-,-,299',True
598506,Soufiane Rahimi,UAE President's Cup,3,4,-,2,-,279',True
598506,Soufiane Rahimi,TOTAL,23,15,3,3,-,"1,928'",True
598577,Florian Wirtz,Premier League,33,5,4,1,-,"2,390'",True
598577,Florian Wirtz,UEFA Champions League,11,1,4,-,-,840',True
598577,Florian Wirtz,FA Cup,4,1,1,-,-,190',True
598577,Florian Wirtz,Community Shield,1,-,1,1,-,84',True
598577,Florian Wirtz,EFL Cup,-,-,-,-,-,-,True
598577,Florian Wirtz,TOTAL,49,7,10,2,-,"3,504'",True
598791,Tsuyoshi Watanabe,Eredivisie,30,2,-,1,-,"2,637'",True
598791,Tsuyoshi Watanabe,Europa League,6,1,-,-,-,413',True
598791,Tsuyoshi Watanabe,Champions League Qu.,2,2,-,-,-,180',True
598791,Tsuyoshi Watanabe,KNVB Beker,1,-,-,-,-,90',True
598791,Tsuyoshi Watanabe,TOTAL,39,5,-,1,-,"3,320'",True
601883,Matheus Nunes,Premier League,34,1,7,5,-,"2,865'",True
601883,Matheus Nunes,UEFA Champions League,6,-,-,-,-,434',True
601883,Matheus Nunes,EFL Cup,5,-,1,3,-,356',True
601883,Matheus Nunes,FA Cup,4,-,1,-,-,360',True
601883,Matheus Nunes,TOTAL,49,1,9,8,-,"4,015'",True
602324,Érik Lira,Liga MX Clausura,17,-,-,4,-,"1,285'",True
602324,Érik Lira,Liga MX Apertura,16,-,-,3,-,"1,358'",True
602324,Érik Lira,CONCACAF Champions Cup,6,1,-,-,-,487',True
602324,Érik Lira,Liguilla Apertura,4,-,-,1,-,360',True
602324,Érik Lira,FIFA Intercontinental Cup,1,-,-,-,-,90',True
602324,Érik Lira,Liguilla Clausura,-,-,-,-,-,-,True
602324,Érik Lira,TOTAL,44,1,-,8,-,"3,580'",True
603149,Mohammad Mohebi,Premier Liga,28,3,3,3,-,"1,612'",True
603149,Mohammad Mohebi,Russian Cup,3,-,-,2,1,159',True
603149,Mohammad Mohebi,TOTAL,31,3,3,5,1,"1,771'",True
604008,Emam Ashour,Premier League,7,2,3,-,-,531',True
604008,Emam Ashour,Championship Playoff,6,-,2,-,-,444',True
604008,Emam Ashour,CAF-Champions League,6,-,1,-,-,296',True
604008,Emam Ashour,Egyptian League Cup,-,-,-,-,-,-,True
604008,Emam Ashour,Egypt Cup,-,-,-,-,-,-,True
604008,Emam Ashour,Egyptian Super Cup,-,-,-,-,-,-,True
604008,Emam Ashour,TOTAL,19,2,6,-,-,"1,271'",True
605268,Igor Matanovic,Bundesliga,31,11,2,-,-,"1,563'",True
605268,Igor Matanovic,Europa League,15,3,1,2,-,812',True
605268,Igor Matanovic,DFB-Pokal,4,1,1,2,-,261',True
605268,Igor Matanovic,TOTAL,50,15,4,4,-,"2,636'",True
607223,Rayan Cherki,Premier League,33,4,12,1,-,"1,786'",True
607223,Rayan Cherki,UEFA Champions League,8,3,-,1,-,394',True
607223,Rayan Cherki,FA Cup,6,-,2,-,-,397',True
607223,Rayan Cherki,EFL Cup,5,3,1,-,-,277',True
607223,Rayan Cherki,TOTAL,52,10,15,2,-,"2,854'",True
607854,Éderson,Serie A,30,2,1,3,-,"2,235'",True
607854,Éderson,UEFA Champions League,9,1,1,1,-,724',True
607854,Éderson,Italy Cup,2,-,-,-,-,210',True
607854,Éderson,TOTAL,41,3,2,4,-,"3,169'",True
609255,Willer Ditta,Liga MX Apertura,17,-,-,3,-,"1,463'",True
609255,Willer Ditta,Liga MX Clausura,16,-,2,6,-,"1,440'",True
609255,Willer Ditta,Liguilla Clausura,6,-,-,-,-,540',True
609255,Willer Ditta,CONCACAF Champions Cup,5,-,-,2,-,405',True
609255,Willer Ditta,Liguilla Apertura,4,-,-,1,-,360',True
609255,Willer Ditta,FIFA Intercontinental Cup,1,-,-,1,-,90',True
609255,Willer Ditta,TOTAL,49,-,2,13,-,"4,298'",True
609691,Wilguens Paugain,Jupiler Pro League,19,1,-,1,-,"1,011'",True
609691,Wilguens Paugain,JPL Relegation Play-Offs,5,-,-,-,-,269',True
609691,Wilguens Paugain,Croky Cup,1,-,-,-,-,63',True
609691,Wilguens Paugain,2de Nationale VV A,1,-,-,-,-,45',True
